0,0.081574,0.040721,0.0029821,4.7639e-05,1.9528e-07,2.2275e-10,7.3079e-14,6.9611e-18,1.9287e-22,1.5549e-27,1.9287e-22,6.9611e-18,7.3079e-14,2.2275e-10,1.9528e-07,4.7639e-05,0.0029821,0.040721,0.081574
0.081574,0.081349,0.025549,0.0016807,2.6001e-05,1.056e-07,1.202e-10,3.9421e-14,3.7549e-18,1.0404e-22,8.3872e-28,1.0404e-22,3.7549e-18,3.9421e-14,1.202e-10,1.056e-07,2.6001e-05,0.0016807,0.025549,0.081349
0.040721,0.025549,0.0052365,0.00028845,4.1848e-06,1.6666e-08,1.8883e-11,6.1877e-15,5.8932e-19,1.6328e-23,1.3163e-28,1.6328e-23,5.8932e-19,6.1877e-15,1.8883e-11,1.6666e-08,4.1848e-06,0.00028845,0.0052365,0.025549
0.0029821,0.0016807,0.00028845,1.4164e-05,1.9528e-07,7.6476e-10,8.6296e-13,2.8259e-16,2.6911e-20,7.4564e-25,6.0111e-30,7.4564e-25,2.6911e-20,2.8259e-16,8.6296e-13,7.6476e-10,1.9528e-07,1.4164e-05,0.00028845,0.0016807
4.7639e-05,2.6001e-05,4.1848e-06,1.9528e-07,2.6245e-09,1.0188e-11,1.1471e-14,3.7549e-18,3.5757e-22,9.9071e-27,7.9868e-32,9.9071e-27,3.5757e-22,3.7549e-18,1.1471e-14,1.0188e-11,2.6245e-09,1.9528e-07,4.1848e-06,2.6001e-05
1.9528e-07,1.056e-07,1.6666e-08,7.6476e-10,1.0188e-11,3.9421e-14,4.4352e-17,1.4516e-20,1.3823e-24,3.83e-29,3.0876e-34,3.83e-29,1.3823e-24,1.4516e-20,4.4352e-17,3.9421e-14,1.0188e-11,7.6476e-10,1.6666e-08,1.056e-07
2.2275e-10,1.202e-10,1.8883e-11,8.6296e-13,1.1471e-14,4.4352e-17,4.9891e-20,1.6328e-23,1.5549e-27,4.3081e-32,3.473e-37,4.3081e-32,1.5549e-27,1.6328e-23,4.9891e-20,4.4352e-17,1.1471e-14,8.6296e-13,1.8883e-11,1.202e-10
7.3079e-14,3.9421e-14,6.1877e-15,2.8259e-16,3.7549e-18,1.4516e-20,1.6328e-23,5.344e-27,5.0888e-31,1.41e-35,1.1367e-40,1.41e-35,5.0888e-31,5.344e-27,1.6328e-23,1.4516e-20,3.7549e-18,2.8259e-16,6.1877e-15,3.9421e-14
6.9611e-18,3.7549e-18,5.8932e-19,2.6911e-20,3.5757e-22,1.3823e-24,1.5549e-27,5.0888e-31,4.8459e-35,1.3427e-39,1.0824e-44,1.3427e-39,4.8459e-35,5.0888e-31,1.5549e-27,1.3823e-24,3.5757e-22,2.6911e-20,5.8932e-19,3.7549e-18
1.9287e-22,1.0404e-22,1.6328e-23,7.4564e-25,9.9071e-27,3.83e-29,4.3081e-32,1.41e-35,1.3427e-39,3.7201e-44,2.999e-49,3.7201e-44,1.3427e-39,1.41e-35,4.3081e-32,3.83e-29,9.9071e-27,7.4564e-25,1.6328e-23,1.0404e-22
1.5549e-27,8.3872e-28,1.3163e-28,6.0111e-30,7.9868e-32,3.0876e-34,3.473e-37,1.1367e-40,1.0824e-44,2.999e-49,2.4177e-54,2.999e-49,1.0824e-44,1.1367e-40,3.473e-37,3.0876e-34,7.9868e-32,6.0111e-30,1.3163e-28,8.3872e-28
1.9287e-22,1.0404e-22,1.6328e-23,7.4564e-25,9.9071e-27,3.83e-29,4.3081e-32,1.41e-35,1.3427e-39,3.7201e-44,2.999e-49,3.7201e-44,1.3427e-39,1.41e-35,4.3081e-32,3.83e-29,9.9071e-27,7.4564e-25,1.6328e-23,1.0404e-22
6.9611e-18,3.7549e-18,5.8932e-19,2.6911e-20,3.5757e-22,1.3823e-24,1.5549e-27,5.0888e-31,4.8459e-35,1.3427e-39,1.0824e-44,1.3427e-39,4.8459e-35,5.0888e-31,1.5549e-27,1.3823e-24,3.5757e-22,2.6911e-20,5.8932e-19,3.7549e-18
7.3079e-14,3.9421e-14,6.1877e-15,2.8259e-16,3.7549e-18,1.4516e-20,1.6328e-23,5.344e-27,5.0888e-31,1.41e-35,1.1367e-40,1.41e-35,5.0888e-31,5.344e-27,1.6328e-23,1.4516e-20,3.7549e-18,2.8259e-16,6.1877e-15,3.9421e-14
2.2275e-10,1.202e-10,1.8883e-11,8.6296e-13,1.1471e-14,4.4352e-17,4.9891e-20,1.6328e-23,1.5549e-27,4.3081e-32,3.473e-37,4.3081e-32,1.5549e-27,1.6328e-23,4.9891e-20,4.4352e-17,1.1471e-14,8.6296e-13,1.8883e-11,1.202e-10
1.9528e-07,1.056e-07,1.6666e-08,7.6476e-10,1.0188e-11,3.9421e-14,4.4352e-17,1.4516e-20,1.3823e-24,3.83e-29,3.0876e-34,3.83e-29,1.3823e-24,1.4516e-20,4.4352e-17,3.9421e-14,1.0188e-11,7.6476e-10,1.6666e-08,1.056e-07
4.7639e-05,2.6001e-05,4.1848e-06,1.9528e-07,2.6245e-09,1.0188e-11,1.1471e-14,3.7549e-18,3.5757e-22,9.9071e-27,7.9868e-32,9.9071e-27,3.5757e-22,3.7549e-18,1.1471e-14,1.0188e-11,2.6245e-09,1.9528e-07,4.1848e-06,2.6001e-05
0.0029821,0.0016807,0.00028845,1.4164e-05,1.9528e-07,7.6476e-10,8.6296e-13,2.8259e-16,2.6911e-20,7.4564e-25,6.0111e-30,7.4564e-25,2.6911e-20,2.8259e-16,8.6296e-13,7.6476e-10,1.9528e-07,1.4164e-05,0.00028845,0.0016807
0.040721,0.025549,0.0052365,0.00028845,4.1848e-06,1.6666e-08,1.8883e-11,6.1877e-15,5.8932e-19,1.6328e-23,1.3163e-28,1.6328e-23,5.8932e-19,6.1877e-15,1.8883e-11,1.6666e-08,4.1848e-06,0.00028845,0.0052365,0.025549
0.081574,0.081349,0.025549,0.0016807,2.6001e-05,1.056e-07,1.202e-10,3.9421e-14,3.7549e-18,1.0404e-22,8.3872e-28,1.0404e-22,3.7549e-18,3.9421e-14,1.202e-10,1.056e-07,2.6001e-05,0.0016807,0.025549,0.081349
